;faturamentoBruto;margemBruta;restricoes;cluster
1495;70601,08333333333;0,0;0;0
1496;130684,66666666667;0,0;0;0
1497;42892,666666666664;0,0;0;0
1498;287442,6666666667;0,0;0;0
1499;1610161,3333333333;0,0;0;0
1500;317408,5833333333;0,0;0;0
1501;197552,0;0,0;0;0
1502;1066178,4166666667;385361,1666666667;0;0
1503;308245,22222222225;0,0;0;0
1504;414957,8333333333;154956,08333333334;0;0
1505;115466,0;0,0;1;1
1506;85980,16666666667;77876,08333333333;0;0
1507;1406263,25;0,0;0;0
1508;309006,75;0,0;0;0
1509;51614,333333333336;0,0;0;0
1510;738808,1111111111;0,0;0;0
1511;1245191,6666666667;454598,4166666667;0;0
1512;490316,75;231193,0;0;0
1513;113100,58333333333;45966,25;0;0
1514;507998,3333333333;293270,3333333333;0;0
1515;161019,0;0,0;0;0
1516;5370,166666666667;0,0;0;0
1517;5642054,5;1845978,75;0;0
1518;3522317,6666666665;1889650,25;0;0
1519;4705146,416666667;1888768,4166666667;1;1
1520;825254,75;0,0;0;0
1521;35233,666666666664;0,0;0;0
1522;127990,08333333333;0,0;0;0
1523;719071,6666666666;0,0;0;0
1524;153199,58333333334;0,0;0;0
1525;12905,666666666666;0,0;0;0
1526;39714,57142857143;0,0;0;0
1527;167635,08333333334;0,0;0;0
1528;686750,5833333334;329400,5833333333;0;0
1529;198266,16666666666;0,0;0;0
1530;365627,25;0,0;0;0
1531;666475,9166666666;48571,25;0;0
1532;930164,125;0,0;0;0
1533;14660,083333333334;0,0;0;0
1534;84234,08333333333;0,0;0;0
1535;83476,75;0,0;0;0
1536;44844,166666666664;0,0;0;0
1537;201668,16666666666;0,0;0;0
1538;51277,583333333336;0,0;0;0
1539;504285,0;0,0;0;0
1540;302778,4166666667;0,0;0;0
1541;8836,857142857143;0,0;0;0
1542;20912147,0;0,0;0;0
1543;147569,5;0,0;0;0
1544;6700351,0;3289584,0;0;0
1545;520160,3333333333;0,0;0;0
1546;237945,75;0,0;0;0
1547;33571,916666666664;0,0;0;0
1548;2461557,0;833878,5;0;0
1549;2000343,3333333333;228312,16666666666;1;1
1550;216553,83333333334;0,0;0;0
1551;879532,9166666666;0,0;0;0
1552;814068,8333333334;133263,25;0;0
1553;927313,0;910325,9166666666;0;0
1554;106353,0;0,0;0;0
1555;521205,5;0,0;0;0
1556;40950,916666666664;0,0;0;0
1557;30339,583333333332;13708,583333333334;0;0
1558;553526,5;294036,6666666667;0;0
1559;123990,91666666667;50748,25;0;0
1560;133598,5;0,0;0;0
1561;31073,583333333332;18644,166666666668;0;0
1562;75599,16666666667;0,0;0;0
1563;21979,0;0,0;0;0
1564;247668,75;0,0;0;0
1565;82042,66666666667;0,0;0;0
1566;398815,8333333333;0,0;0;0
1567;98022,33333333333;0,0;0;0
1568;46480,666666666664;18987,166666666668;0;0
1569;513749,3333333333;301178,0;0;0
1570;30902,583333333332;0,0;0;0
1571;736107,25;170685,16666666666;0;0
1572;45043583,333333336;8710916,666666666;1;1
1573;2047233,5;1030138,8333333334;1;1
1574;3082139,5833333335;1961943,0833333333;0;0
1575;312766,75;0,0;0;0
1576;353204,4166666667;0,0;0;0
1577;223281,66666666666;0,0;0;0
1578;923758,5;191342,83333333334;0;0
1579;755592,3333333334;385275,1666666667;1;1
1580;203950,83333333334;0,0;0;0
1581;160429,0;0,0;0;0
1582;664092,5;222480,91666666666;0;0
1583;67333,33333333333;0,0;0;0
1584;188517,83333333334;0,0;0;0
1585;134998,41666666666;0,0;0;0
1586;162030,75;0,0;0;0
1587;203082,16666666666;0,0;0;0
1588;694717,8333333334;0,0;0;0
1589;17998,166666666668;0,0;0;0
1590;165538,0;0,0;0;0
1591;718564,3333333334;0,0;0;0
1592;196345,41666666666;0,0;0;0
1593;3075492,75;1103422,0;0;0
1594;44140,166666666664;0,0;0;0
1595;6689,25;0,0;0;0
1596;2027203,0;48377,083333333336;0;0
1597;141259,25;0,0;0;0
1598;251500,0;106833,33333333333;0;0
1599;1779250,0;739833,3333333334;0;0
1600;281042,8333333333;0,0;0;0
1601;778828,0;0,0;0;0
1602;139057,5;0,0;0;0
1603;51249,5;0,0;0;0
1604;9926599,833333334;2657409,5;0;0
1605;1738836,1666666667;791250,5833333334;0;0
1606;619668,8333333334;567678,9166666666;0;0
1607;1531337,0833333333;0,0;0;0
1608;148216583,33333334;80704000,0;0;3
1609;117603,83333333333;0,0;0;0
1610;129482,5;0,0;0;0
1611;1660833,3333333333;1560166,6666666667;0;0
1612;1517247,5454545454;944498,9090909091;0;0
1613;156664,5;0,0;0;0
1614;155283,75;0,0;0;0
1615;67979,91666666667;0,0;0;0
1616;60287,583333333336;0,0;0;0
1617;227398,25;0,0;1;1
1618;3233,0;2897,25;0;0
1619;2805206,0;0,0;1;1
1620;1733972,9166666667;0,0;0;0
1621;457230,8333333333;294997,4166666667;0;0
1622;762317,8333333334;108488,33333333333;0;0
1623;4318182,083333333;2055811,75;0;0
1624;360024,25;146046,66666666666;0;0
1625;4452,0;4146,25;0;0
1626;32150,25;15354,666666666666;0;0
1627;4209961,25;0,0;0;0
1628;256549,25;0,0;0;0
1629;408267,3333333333;161734,08333333334;0;0
1630;129113,91666666667;0,0;0;0
1631;20330909,333333332;0,0;1;1
1632;375796,5833333333;152131,0;0;0
1633;35875,916666666664;0,0;0;0
1634;21601,916666666668;0,0;0;0
1635;141196,41666666666;0,0;0;0
1636;753856,3333333334;306410,6666666667;0;0
1637;2583,3333333333335;0,0;0;0
1638;23336,166666666668;6869,833333333333;0;0
1639;84707,0;30438,833333333332;0;0
1640;186388,08333333334;0,0;0;0
1641;872715,75;0,0;0;0
1642;1541750,0;0,0;0;0
1643;106058,83333333333;0,0;0;0
1644;72395,25;24885,916666666668;0;0
1645;979443,25;378616,6666666667;0;0
1646;490010,25;0,0;0;0
1647;300494,25;0,0;0;0
1648;3507309,0833333335;1278312,8333333333;1;1
1649;247628,41666666666;184683,41666666666;0;0
1650;211837,83333333334;96481,5;0;0
1651;345266,9166666667;0,0;0;0
1652;3800068,1818181816;0,0;0;0
1653;1995229,5;853794,3333333334;0;0
1654;5653564,666666667;2610236,8333333335;0;0
1655;8023892,083333333;0,0;0;0
1656;239881,81818181818;0,0;0;0
1657;237521,33333333334;133450,5;0;0
1658;260742,14285714287;0,0;0;0
1659;779521,25;0,0;1;1
1660;966130,6666666666;527511,1666666666;0;0
1661;3610447,8333333335;1490427,4166666667;0;0
1662;363840,4166666667;210981,66666666666;1;1
1663;1361814,0;89925,83333333333;0;0
1664;94048,75;0,0;0;0
1665;34966,0;0,0;0;0
1666;372939,9166666667;238243,08333333334;0;0
1667;2957331,3333333335;1046281,0833333334;0;0
1668;24153750,0;10266750,0;0;0
1669;1713335,6666666667;406258,4166666667;0;0
1670;190955500,0;57549083,333333336;0;3
1671;27965,666666666668;0,0;0;0
1672;121734,75;0,0;0;0
1673;408150,9166666667;0,0;0;0
1674;320697,9166666667;99229,33333333333;0;0
1675;111034,91666666667;0,0;1;1
1676;280764416,6666667;86557250,0;0;3
1677;280764416,6666667;86587833,33333333;0;3
1678;434040,2;235336,6;0;0
1679;681958,6666666666;0,0;0;0
1680;15297,0;0,0;0;0
1681;131271,75;0,0;0;0
1682;535509583,3333333;169381583,33333334;0;3
1683;774867,6666666666;315754,1666666667;0;0
1684;178926,58333333334;0,0;0;0
1685;302209,0;0,0;0;0
1686;403581,6666666667;403581,6666666667;0;0
1687;1669005,3333333333;535578,6666666666;0;0
1688;399087,0833333333;132893,0;0;0
1689;74720672,25;24008350,833333332;0;0
1690;3111920,5833333335;602943,9166666666;0;0
1691;3960907,5833333335;1231686,4166666667;0;0
1692;102289,25;49677,583333333336;0;0
1693;166369,5;0,0;0;0
1694;299956,9166666667;0,0;0;0
1695;4636,666666666667;1837,1666666666667;0;0
1696;254956,33333333334;126275,58333333333;0;0
1697;58480,916666666664;0,0;0;0
1698;154513,33333333334;0,0;0;0
1699;245283,66666666666;150828,66666666666;0;0
1700;156533,8;0,0;0;0
1701;4143828,0;1299072,25;0;0
1702;106058,83333333333;106058,83333333333;0;0
1703;793370,3333333334;319488,6666666667;0;0
1704;68406,0;0,0;0;0
1705;1067584,1666666667;541955,1666666666;0;0
1706;49745,75;28550,833333333332;0;0
1707;9020794,583333334;0,0;0;0
1708;292868,8333333333;0,0;0;0
1709;6790956,333333333;2547966,8333333335;0;0
1710;1622387,3333333333;831414,8333333334;0;0
1711;345802,5;0,0;0;0
1712;3391,3333333333335;-539,1666666666666;0;0
1713;754647,25;239933,08333333334;0;0
1714;684305,3333333334;233287,91666666666;0;0
1715;14771,75;0,0;0;0
1716;6220064,833333333;0,0;0;0
1717;4385839,916666667;1548219,3333333333;0;0
1718;373525,5;110088,16666666667;0;0
1719;565434,3333333334;194138,08333333334;0;0
1720;1155294,2857142857;0,0;0;0
1721;1639488,5;637164,3333333334;0;0
1722;384161,9166666667;173021,75;0;0
1723;7920728,416666667;3702741,3333333335;0;0
1724;595745,9166666666;0,0;0;0
1725;201847,83333333334;0,0;0;0
1726;1096014,5;417973,9166666667;0;0
1727;1388684,75;0,0;0;0
1728;166791,08333333334;59354,5;0;0
1729;7579796,583333333;2484657,3333333335;0;0
1730;308944,75;0,0;0;0
1731;171447,25;0,0;0;0
1732;1786725,0;1161371,25;0;0
1733;5120861,5;0,0;0;0
1734;8962,25;0,0;0;0
1735;2642305,0;696745,3333333334;0;0
1736;428082,0;0,0;0;0
1737;238894,41666666666;0,0;0;0
1738;309540,1666666667;0,0;0;0
1739;166896,2;0,0;0;0
1740;744241,3333333334;250374,25;0;0
1741;117217,0;0,0;0;0
1742;11994814,833333334;3176540,0;0;0
1743;735240,5;235637,08333333334;0;0
1744;303336,0;138844,08333333334;0;0
1745;150957,0;80340,0;0;0
1746;354724,3333333333;0,0;0;0
1747;81153,41666666667;64128,083333333336;0;0
1748;698732,5833333334;384093,0833333333;0;0
1749;48579,25;0,0;1;1
1750;76440,08333333333;43433,916666666664;0;0
1751;141155,5;0,0;0;0
1752;2670479,8333333335;1038723,9166666666;0;0
1753;9134609,666666666;2997038,75;0;0
1754;287393,0833333333;274294,1666666667;0;0
1755;4411948,333333333;0,0;0;0
1756;251519,41666666666;0,0;0;0
1757;116040,0;40840,75;0;0
1758;786025,3333333334;266849,8333333333;0;0
1759;24342,083333333332;0,0;0;0
1760;132621,91666666666;0,0;1;1
1761;8752,416666666666;0,0;0;0
1762;153398,16666666666;58646,0;1;1
1763;253997,33333333334;0,0;0;0
1764;255395,66666666666;0,0;0;0
1765;9028,0;0,0;1;1
1766;862882,8333333334;585824,9166666666;0;0
1767;254325,08333333334;61665,166666666664;0;0
1768;4106471,5;0,0;0;0
1769;101832,91666666667;0,0;0;0
1770;985947,6666666666;357577,6666666667;0;0
1771;2787833,9166666665;978873,1666666666;1;1
1772;1373341,4166666667;651685,9166666666;0;0
1773;79572,08333333333;31773,583333333332;0;0
1774;2126154,25;749217,6666666666;1;1
1775;1698347,5833333333;899612,1666666666;0;0
1776;1769674,8333333333;522986,3333333333;0;0
1777;743545,4166666666;0,0;0;0
1778;833059,1666666666;0,0;0;0
1779;13720396,666666666;3202808,5833333335;0;0
1780;495502,6666666667;0,0;0;0
1781;16572,8;0,0;0;0
1782;964309,25;0,0;0;0
1783;1005483,1111111111;-18607,666666666668;0;0
1784;55964583,333333336;15675583,333333334;0;0
1785;2352831,6666666665;0,0;0;0
1786;88862,25;0,0;0;0
1787;5493,444444444444;0,0;0;0
1788;1779913,1666666667;0,0;0;0
1789;263257,0;0,0;0;0
1790;154653,66666666666;0,0;0;0
1791;203511,33333333334;124993,41666666667;0;0
1792;637858,75;0,0;0;0
1793;4983058,833333333;0,0;0;0
1794;6299481,666666667;1368592,25;0;0
1795;174356,5;0,0;0;0
1796;7440202,0;1994344,1666666667;0;0
1797;237267,66666666666;0,0;0;0
1798;350893,5;0,0;0;0
1799;287020,5;0,0;0;0
1800;790797,6666666666;294953,75;0;0
1801;1114588,8333333333;0,0;0;0
1802;60966,75;0,0;0;0
1803;732722,1666666666;290744,6666666667;0;0
1804;45669,75;0,0;0;0
1805;246217,58333333334;0,0;0;0
1806;81053,66666666667;0,0;0;0
1807;578075,5833333334;0,0;0;0
1808;15599,083333333334;14639,75;0;0
1809;322437,5833333333;0,0;0;0
1810;65344,25;25615,75;0;0
1811;30177,0;0,0;0;0
1812;562332,1666666666;0,0;0;0
1813;65246,916666666664;0,0;0;0
1814;55887,25;0,0;0;0
1815;322521,1666666667;170976,33333333334;0;0
1816;2787819,0833333335;1179517,9166666667;0;0
1817;22141331,833333332;0,0;0;0
1818;157546,66666666666;0,0;0;0
1819;660999,3333333334;261913,33333333334;0;0
1820;434144,8333333333;0,0;0;0
1821;886437,75;313998,1666666667;0;0
1822;82141833,33333333;24068000,0;0;0
1823;520029,0;0,0;0;0
1824;162960,08333333334;0,0;0;0
1825;689634,75;0,0;0;0
1826;49145,25;0,0;0;0
1827;159471,08333333334;0,0;0;0
1828;801255,25;0,0;1;1
1829;37256,0;0,0;1;1
1830;257736,16666666666;70624,5;0;0
1831;24779,916666666668;0,0;0;0
1832;544249,75;0,0;0;0
1833;1639488,5;1317605,6666666667;0;0
1834;523887,5;75565,08333333333;0;0
1835;793105,8333333334;0,0;0;0
1836;122420,66666666667;-49869,333333333336;1;1
1837;4783814,166666667;2113296,4166666665;0;0
1838;195185,14285714287;88065,71428571429;0;0
1839;240606,66666666666;0,0;0;0
1840;268694,6666666667;0,0;0;0
1841;35116463,75;14172761,666666666;0;0
1842;71451,41666666667;0,0;1;1
1843;764660,25;0,0;0;0
1844;184909685,75;69809239,91666667;0;3
1845;210442,08333333334;84176,83333333333;0;0
1846;1466789,75;511292,8333333333;0;0
1847;1260256,4166666667;545187,0;0;0
1848;83654,83333333333;0,0;0;0
1849;129224248,66666667;38059316,333333336;0;3
1850;25152,25;0,0;1;1
1851;330998,5833333333;136631,58333333334;0;0
1852;115457,08333333333;0,0;0;0
1853;126225,41666666667;32654,75;1;1
1854;1127035,8333333333;491491,25;0;0
1855;399046,4166666667;159618,58333333334;0;0
1856;236138,33333333334;135639,58333333334;0;0
1857;100000,0;0,0;0;0
1858;544485,75;0,0;0;0
1859;112753,91666666667;45685,5;0;0
1860;12993012,916666666;6013644,916666667;0;0
1861;81927,0;0,0;0;0
1862;441989,8333333333;0,0;1;1
1863;94793,0;0,0;0;0
1864;231706,66666666666;0,0;0;0
1865;629635,7;264258,7;0;0
1866;1036479,75;205432,16666666666;0;0
1867;1473164,5833333333;0,0;0;0
1868;100656,25;0,0;0;0
1869;349694,0833333333;0,0;0;0
1870;733932,1666666666;0,0;0;0
1871;827577,0833333334;431907,3333333333;0;0
1872;1032314,5;855266,5;0;0
1873;109815,66666666667;0,0;0;0
1874;36176307,916666664;14703443,583333334;0;0
1875;5849627,25;1890569,1666666667;0;0
1876;187825,8;0,0;0;0
1877;174281,33333333334;61164,833333333336;0;0
1878;457303,75;0,0;0;0
1879;226158,08333333334;0,0;0;0
1880;526162,8333333334;189151,58333333334;0;0
1881;314288,0833333333;0,0;0;0
1882;1295156,25;406865,5;0;0
1883;47110346,5;12763496,333333334;0;0
1884;54095929,083333336;18522781,25;0;0
1885;1694333,8333333333;547099,8333333334;0;0
1886;2221232,0833333335;0,0;0;0
1887;172059,16666666666;0,0;0;0
1888;382067,1666666667;165841,25;0;0
1889;137767,75;0,0;0;0
1890;28069,333333333332;25371,083333333332;0;0
1891;79267,5;0,0;0;0
1892;304681,4166666667;0,0;0;0
1893;2003445,4166666667;748429,75;0;0
1894;385341,5833333333;0,0;0;0
1895;53136,833333333336;0,0;0;0
1896;805034,0;0,0;0;0
1897;197280,91666666666;74048,91666666667;0;0
1898;6350,0;0,0;0;0
1899;1109422,9166666667;0,0;0;0
1900;22936597,8;0,0;0;0
1901;5305510,583333333;1489182,0;1;1
1902;78324,58333333333;58384,583333333336;0;0
1903;1007216,0;0,0;0;0
1904;978855,75;307982,5;0;0
1905;15185132,25;0,0;0;0
1906;1227217,3333333333;0,0;0;0
1907;252943,83333333334;184439,0;0;0
1908;1266441,75;480726,8333333333;0;0
1909;123651,41666666667;53792,416666666664;1;1
1910;1857612,0;0,0;0;0
1911;82584,08333333333;0,0;0;0
1912;150789,83333333334;0,0;0;0
1913;258827,83333333334;96007,5;0;0
1914;45999,2;0,0;0;0
1915;18926,666666666668;0,0;0;0
1916;7887123,0;2961165,3333333335;0;0
1917;240740,41666666666;0,0;0;0
1918;229011,58333333334;0,0;1;1
1919;98403,58333333333;0,0;0;0
1920;337094,1666666667;0,0;0;0
1921;46588,833333333336;0,0;1;1
1922;453750,0;0,0;1;1
1923;169625,33333333334;0,0;0;0
1924;678726,1666666666;0,0;1;1
1925;20603,166666666668;6992,666666666667;0;0
1926;219120,33333333334;0,0;0;0
1927;1150581,5833333333;0,0;0;0
1928;326605,5833333333;119442,58333333333;0;0
1929;3539661,5833333335;1733502,75;0;0
1930;394512,75;185416,66666666666;0;0
1931;167802,58333333334;0,0;0;0
1932;419933,8333333333;95656,75;0;0
1933;138411,75;0,0;0;0
1934;57765,166666666664;0,0;0;0
1935;381274,9166666667;0,0;0;0
1936;5528367,25;1837894,4166666667;0;0
1937;268250,0;0,0;0;0
1938;152402,25;0,0;0;0
1939;329517,1666666667;0,0;0;0
1940;902671,75;440008,0;0;0
1941;209436,33333333334;192163,08333333334;0;0
1942;2291280,9166666665;1051139,6666666667;0;0
1943;7536305,5;1589228,75;0;0
1944;85854,08333333333;0,0;0;0
1945;1446184,6;0,0;0;0
1946;282641,75;0,0;0;0
1947;286063,0;0,0;0;0
1948;6971677,6;3229901,4;0;0
1949;2016446,6666666667;0,0;0;0
1950;13216,666666666666;0,0;0;0
1951;1512801,3333333333;476470,8333333333;0;0
1952;198904,83333333334;103838,75;0;0
1953;88363,66666666667;0,0;0;0
1954;24696,25;22419,333333333332;0;0
1955;1332614,25;625785,5;0;0
1956;102401,75;69371,66666666667;0;0
1957;873273,0;11604,0;0;0
1958;1348726,5;858488,0;0;0
1959;523123,1666666667;163528,41666666666;0;0
1960;115689,63636363637;0,0;0;0
1961;1407857,3333333333;0,0;0;0
1962;136519659,08333334;38780158,833333336;0;3
1963;7885357,583333333;3915651,0;0;0
1964;104897,33333333333;0,0;0;0
1965;41903689,5;8725891,5;0;0
1966;3625831,5833333335;1517770,5;0;0
1967;6698932,2;0,0;0;0
1968;769152,3333333334;0,0;0;0
1969;3253,6666666666665;1060,8333333333333;0;0
1970;125771,58333333333;43020,75;0;0
1971;5182217,833333333;1675412,5833333333;1;1
1972;165330,75;0,0;0;0
1973;3391609,3333333335;1354269,6666666667;0;0
1974;28451,916666666668;26536,583333333332;0;0
1975;410014,3333333333;0,0;0;0
1976;60062,333333333336;0,0;0;0
1977;1671044,9166666667;313886,1666666667;1;1
1978;4288185,583333333;1987385,1666666667;0;0
1979;518159,5;0,0;0;0
1980;203287,66666666666;0,0;0;0
1981;11262750,0;2561250,0;0;0
1982;3219317,4166666665;360597,5833333333;0;0
1983;2389,2;0,0;0;0
1984;280964,9166666667;128623,16666666667;0;0
1985;198730,75;0,0;0;0
1986;1100757,1666666667;424046,9166666667;0;0
1987;71066,91666666667;24397,583333333332;0;0
1988;468869,6666666667;127272,25;0;0
1989;74920,41666666667;0,0;0;0
1990;285413,5833333333;0,0;0;0
1991;138284,16666666666;0,0;0;0
1992;3979416,7;665066,5;0;0
1993;724642,0833333334;521134,4166666667;0;0
1994;66256,08333333333;19023,0;0;0
1995;62811,75;0,0;0;0
1996;92541,5;0,0;0;0
1997;27651,833333333332;0,0;0;0
1998;41414,0;20292,916666666668;0;0
1999;208196,0;0,0;0;0
2000;302490,6666666667;0,0;0;0
2001;149909,83333333334;0,0;0;0
2002;8122,166666666667;0,0;0;0
2003;5095783,333333333;0,0;0;0
2004;1993284,5;0,0;0;0
2005;130819,66666666667;0,0;0;0
2006;8277504,916666667;3147635,25;0;0
2007;226807,16666666666;0,0;0;0
2008;5462,583333333333;2185,5833333333335;0;0
2009;125370,16666666667;0,0;0;0
2010;47286,666666666664;17691,0;0;0
2011;208144,25;0,0;0;0
2012;214714,58333333334;95055,58333333333;0;0
2013;4789,333333333333;0,0;0;0
2014;273103,0833333333;84784,33333333333;0;0
2015;827255,5833333334;0,0;0;0
2016;142102,5;0,0;0;0
2017;420737,8333333333;0,0;0;0
2018;554106,0833333334;0,0;0;0
2019;264337,8333333333;97334,75;0;0
2020;288779,6666666667;0,0;0;0
2021;1952466,25;1150485,9166666667;0;0
2022;79936,83333333333;0,0;0;0
2023;14153,75;7076,916666666667;0;0
2024;4270413,166666667;2012934,4166666667;0;0
2025;9114025,833333334;0,0;0;0
2026;404744,25;0,0;0;0
2027;666625,25;0,0;0;0
2028;216845,25;0,0;1;1
2029;247440,25;0,0;0;0
2030;9735899,916666666;2231226,8333333335;0;0
2031;68469429,58333333;0,0;0;0
2032;233674,25;94591,08333333333;0;0
2033;278192,2;0,0;0;0
2034;78844,0;0,0;0;0
2035;72096,0;0,0;0;0
2036;233674,25;94591,08333333333;1;1
2037;57680,25;57680,25;0;0
2038;8862232,875;0,0;0;0
2039;115496,08333333333;0,0;0;0
2040;198738,0;0,0;0;0
2041;654075,5;105719,5;0;0
2042;37665,333333333336;0,0;0;0
2043;262710,75;0,0;0;0
2044;202795,4;0,0;0;0
2045;63173,0;0,0;0;0
2046;296216,0833333333;80664,5;0;0
2047;15297,0;14214,25;0;0
2048;3689745,0;1629190,3333333333;0;0
2049;77343,25;0,0;0;0
2050;3918924,1666666665;1708799,8333333333;0;0
2051;942073,75;533572,6666666666;0;0
2052;197050,2;0,0;0;0
2053;274462,6666666667;0,0;0;0
2054;259303,0;0,0;0;0
2055;53512595,75;0,0;0;0
2056;216713,66666666666;0,0;0;0
2057;247714,91666666666;119740,91666666667;0;0
2058;84477,83333333333;55279,166666666664;1;1
2059;517804,9166666667;0,0;1;1
2060;644872,1666666666;0,0;0;0
2061;151209,08333333334;0,0;0;0
2062;223164,41666666666;0,0;0;0
2063;504832,25;231852,41666666666;1;1
2064;970187,3333333334;0,0;0;0
2065;189713,08333333334;0,0;0;0
2066;4322919,666666667;0,0;0;0
2067;557716,375;422525,625;0;0
2068;177677,0;95566,83333333333;0;0
2069;174744,5;0,0;0;0
2070;123639,66666666667;0,0;0;0
2071;4985770,916666667;2333337,75;0;0
2072;774595,0;0,0;0;0
2073;751096,4166666666;568137,1666666666;0;0
2074;23729,166666666668;0,0;0;0
2075;209856,25;63210,5;0;0
2076;50000,0;0,0;0;0
2077;5459174,75;0,0;0;0
2078;113617,91666666667;44309,25;0;0
2079;24726,583333333332;0,0;0;0
2080;99332,91666666667;33236,5;0;0
2081;140313,5;0,0;0;0
2082;114827,0;33771,583333333336;0;0
2083;72326,5;8351,083333333334;1;1
2084;276746,3333333333;101725,16666666667;0;0
2085;63141,083333333336;32101,166666666668;0;0
2086;147157,41666666666;0,0;0;0
2087;19181,583333333332;0,0;0;0
2088;5924669,25;2833197,75;0;0
2089;200343,33333333334;0,0;0;0
2090;363934,0;0,0;0;0
2091;3064822,8333333335;1401953,4166666667;0;0
2092;63069,833333333336;0,0;0;0
2093;265048,0833333333;127218,58333333333;0;0
2094;290777,9166666667;0,0;0;0
2095;541176,5;0,0;0;0
2096;151525,91666666666;74668,5;0;0
2097;69071,41666666667;0,0;0;0
2098;5909585,666666667;1024067,25;0;0
2099;491934,4166666667;164958,83333333334;0;0
2100;88568,08333333333;39091,666666666664;0;0
2101;86780,33333333333;0,0;1;1
2102;6585,416666666667;0,0;0;0
2103;1929021,0;1199011,3333333333;0;0
2104;105528,83333333333;0,0;0;0
2105;152206,83333333334;89887,41666666667;0;0
2106;989744,6666666666;0,0;0;0
2107;807219,6;175046,4;0;0
2108;111502,5;0,0;0;0
2109;60363,4;0,0;0;0
2110;13249833,333333334;0,0;0;0
2111;5793,166666666667;4817,666666666667;0;0
2112;297554,3333333333;0,0;0;0
2113;387113,25;0,0;0;0
2114;62142,75;0,0;0;0
2115;110967,0;0,0;0;0
2116;5667363,0;1012936,8333333334;0;0
2117;389237,5833333333;0,0;0;0
2118;926824,0833333334;0,0;0;0
2119;191923,16666666666;97393,66666666667;0;0
2120;8092298,666666667;3749273,3333333335;0;0
2121;622752,8333333334;0,0;0;0
2122;80376,75;0,0;0;0
2123;269758,5;104657,91666666667;0;0
2124;50313,083333333336;0,0;0;0
2125;308467,5;158171,08333333334;0;0
2126;404610,3333333333;225730,91666666666;0;0
2127;21925,166666666668;4681,25;0;0
2128;67274,16666666667;0,0;0;0
2129;4219922,555555556;1329017,5555555555;0;0
2130;435582,9166666667;0,0;0;0
2131;262313,4166666667;0,0;0;0
2132;799706,4545454546;0,0;0;0
2133;15684110,25;0,0;1;1
2134;142894,25;0,0;0;0
2135;33571,5;17377,416666666668;0;0
2136;1139678,25;575987,1666666666;0;0
2137;316071,0;0,0;0;0
2138;96175,08333333333;17913,416666666668;0;0
2139;519104,6666666667;0,0;0;0
2140;2813425,75;0,0;1;1
2141;631567,5;231463,66666666666;0;0
2142;156309,66666666666;0,0;0;0
2143;2085549,25;679220,0833333334;0;0
2144;4389895,833333333;1361686,6666666667;0;0
2145;51078192,63636363;15855271,909090908;0;0
2146;1846276,6;1061816,0;0;0
2147;10402,083333333334;0,0;0;0
2148;30012,583333333332;0,0;0;0
2149;568748,5;170021,5;0;0
2150;385549,3333333333;0,0;0;0
2151;49518,333333333336;0,0;0;0
2152;146755,58333333334;0,0;1;1
2153;535730,0;192136,66666666666;0;0
2154;61670,545454545456;36933,545454545456;0;0
2155;6152,6;0,0;0;0
2156;577362,3333333334;0,0;0;0
2157;621247,3333333334;102392,0;0;0
2158;221565,0;0,0;0;0
2159;157611,75;94575,08333333333;0;0
2160;356706,5;0,0;1;1
2161;1061404,0;0,0;1;1
2162;3006740,0;605113,8333333334;0;0
2163;302833,3333333333;0,0;0;0
2164;1717743,4166666667;440892,0;0;0
2165;410858,0;158926,91666666666;0;0
2166;146755,58333333334;122223,16666666667;0;0
2167;169936,0;0,0;1;1
2168;255031,41666666666;0,0;0;0
2169;537570,8333333334;0,0;1;1
2170;198452,91666666666;0,0;0;0
2171;126697,5;0,0;0;0
2172;182284,66666666666;0,0;0;0
2173;5887599,0;2014991,6666666667;0;0
2174;42435,916666666664;0,0;1;1
2175;238048,33333333334;0,0;0;0
2176;82364,91666666667;0,0;0;0
2177;207875,5;78780,91666666667;0;0
2178;3721040,4166666665;2720582,75;0;0
2179;31117222,222222224;9086333,333333334;1;1
2180;164811,41666666666;0,0;0;0
2181;2669164,0;368363,5833333333;0;0
2182;610100,0;0,0;0;0
2183;14482615,166666666;3641984,9166666665;0;0
2184;1273949,0;500479,3333333333;0;0
2185;277096,6666666667;72458,0;0;0
2186;708098,3333333334;300311,1111111111;0;0
2187;1294960,9166666667;106580,66666666667;0;0
2188;55286,75;0,0;0;0
2189;305410,8333333333;75587,41666666667;0;0
2190;982125,1666666666;0,0;0;0
2191;234842,58333333334;0,0;0;0
2192;184447,08333333334;100648,83333333333;0;0
2193;81951,2;0,0;0;0
2194;1228754,5;448126,0833333333;0;0
2195;831539,1666666666;320949,3333333333;0;0
2196;277449,9166666667;142393,41666666666;0;0
2197;53531,166666666664;0,0;0;0
2198;200540,5;64043,833333333336;0;0
2199;27017678,75;6794996,75;0;0
2200;596038,5;0,0;0;0
2201;40212,833333333336;8355,5;0;0
2202;1063182,8333333333;0,0;0;0
2203;232077,4;0,0;0;0
2204;883788,2;572379,8;1;1
2205;1577545,3333333333;1081785,6666666667;0;0
2206;102616,83333333333;0,0;0;0
2207;1918621,9166666667;727608,0;0;0
2208;74761,08333333333;51741,833333333336;0;0
2209;103331,83333333333;0,0;0;0
